"Die x (mm)","Die y (mm)","Site 1 Layer 1 Thickness (nm)","Site 1 Layer 2 Thickness (nm)","Site 1 Original Point Order"
-6.633,-9.694,223.8166,1999.752,1966
-7.143,-9.694,223.8255,1999.768,1967
-7.653,-9.694,223.948,1999.796,1968
-8.163,-9.694,223.7636,1999.743,1969
-8.673,-9.694,223.7429,1999.766,1970
-9.184,-9.694,223.7925,1999.766,1971
-9.694,-9.694,223.8171,1999.775,1972
-10.204,-9.694,223.8335,1999.767,1973
-10.714,-9.694,223.8078,1999.768,1974
-11.224,-9.694,223.778,1999.769,1975
-11.735,-9.694,223.8426,1999.761,1976
-12.245,-9.694,223.8741,1999.793,1977
-12.755,-9.694,223.831,1999.79,1978
-13.265,-9.694,223.7936,1999.773,1979
-13.776,-9.694,223.8058,1999.795,1980
-14.286,-9.694,223.9182,1999.795,1981
-14.796,-9.694,223.9673,1999.784,1982
-15.306,-9.694,224.0102,1999.804,1983
-15.816,-9.694,224.0312,1999.805,1984
-16.327,-9.694,224.0983,1999.843,1985
-16.837,-9.694,224.1854,1999.841,1986
-17.347,-9.694,224.3597,1999.883,1987
-17.857,-9.694,224.3895,1999.879,1988
-18.367,-9.694,224.4303,1999.87,1989
-18.878,-9.694,224.566,1999.9,1990
-19.388,-9.694,224.7439,1999.914,1991
-19.898,-9.694,224.7904,1999.916,1992
-20.408,-9.694,224.9044,1999.932,1993
-20.918,-9.694,225.0139,1999.964,1994
-21.429,-9.694,224.9573,1999.953,1995
-21.939,-9.694,224.971,1999.932,1996
-22.449,-9.694,224.8321,1999.919,1997
-22.959,-9.694,224.7785,1999.897,1998
-22.959,-9.184,224.9325,1999.917,1999
-22.449,-9.184,224.9151,1999.932,2000
-21.939,-9.184,225.0247,1999.919,2001
-21.429,-9.184,225.0563,1999.943,2002
-20.918,-9.184,225.0551,1999.921,2003
-20.408,-9.184,224.9113,1999.924,2004
-19.898,-9.184,224.8034,1999.918,2005
-19.388,-9.184,224.8254,1999.903,2006
-18.878,-9.184,224.5554,1999.885,2007
-18.367,-9.184,224.4421,1999.869,2008
-17.857,-9.184,224.3695,1999.88,2009
-17.347,-9.184,224.2288,1999.814,2010
-16.837,-9.184,224.1021,1999.839,2011
-16.327,-9.184,223.9452,1999.801,2012
-15.816,-9.184,223.8292,1999.789,2013
-15.306,-9.184,223.7879,1999.749,2014
-14.796,-9.184,223.8021,1999.79,2015
-14.286,-9.184,223.835,1999.773,2016
-13.776,-9.184,223.7624,1999.748,2017
-13.265,-9.184,223.7492,1999.723,2018
-12.755,-9.184,223.8833,1999.777,2019
-12.245,-9.184,223.8738,1999.756,2020
-11.735,-9.184,223.812,1999.762,2021
-11.224,-9.184,223.7801,1999.734,2022
-10.714,-9.184,223.9163,1999.736,2023
-10.204,-9.184,224.0093,1999.781,2024
-9.694,-9.184,224.0752,1999.774,2025
-9.184,-9.184,223.9741,1999.788,2026
-8.673,-9.184,223.928,1999.766,2027
-8.163,-9.184,223.9644,1999.769,2028
-7.653,-9.184,224.1062,1999.788,2029
-7.143,-9.184,224.0716,1999.803,2030
-6.633,-9.184,223.9612,1999.758,2031
-6.122,-9.184,223.9619,1999.79,2032
-5.612,-9.184,223.8849,1999.755,2033
-5.102,-9.184,224.1119,1999.818,2034
-4.592,-9.184,223.9706,1999.786,2035
-4.082,-9.184,223.9807,1999.798,2036
-3.571,-9.184,223.8557,1999.748,2037
-3.061,-9.184,223.8199,1999.779,2038
-2.551,-9.184,223.8731,1999.755,2039
-2.041,-9.184,223.8561,1999.724,2040
-1.531,-9.184,223.7416,1999.73,2041
-1.02,-9.184,223.7568,1999.714,2042
-0.51,-9.184,223.7375,1999.736,2043
0,-9.184,223.629,1999.695,2044
0.51,-9.184,223.4914,1999.698,2045
1.02,-9.184,223.3951,1999.69,2046
1.531,-9.184,223.4276,1999.684,2047
2.041,-9.184,223.4404,1999.691,2048
2.551,-9.184,223.4146,1999.634,2049
3.061,-9.184,223.2512,1999.644,2050
3.571,-9.184,223.2763,1999.623,2051
4.082,-9.184,223.3611,1999.639,2052
4.592,-9.184,223.4464,1999.669,2053
5.102,-9.184,223.3965,1999.654,2054
5.612,-9.184,223.4069,1999.675,2055
6.122,-9.184,223.5532,1999.68,2056
6.633,-9.184,223.4303,1999.69,2057
7.143,-9.184,223.2708,1999.636,2058
7.653,-9.184,223.272,1999.634,2059
8.163,-9.184,223.1515,1999.636,2060
8.673,-9.184,223.2032,1999.606,2061
9.184,-9.184,223.2142,1999.621,2062
9.694,-9.184,223.2019,1999.606,2063
10.204,-9.184,223.2204,1999.596,2064
10.714,-9.184,223.2118,1999.621,2065
11.224,-9.184,223.3577,1999.634,2066
11.735,-9.184,223.4798,1999.664,2067
12.245,-9.184,223.5231,1999.647,2068
12.755,-9.184,223.4821,1999.655,2069
13.265,-9.184,223.6908,1999.666,2070
13.776,-9.184,223.9139,1999.694,2071
14.286,-9.184,223.9709,1999.721,2072
14.796,-9.184,223.9265,1999.701,2073
15.306,-9.184,223.8209,1999.684,2074
15.816,-9.184,223.8531,1999.687,2075
16.327,-9.184,223.9715,1999.703,2076
16.837,-9.184,223.9384,1999.709,2077
17.347,-9.184,223.9343,1999.7,2078
17.857,-9.184,223.9608,1999.677,2079
18.367,-9.184,223.9576,1999.723,2080
18.878,-9.184,223.7943,1999.686,2081
19.388,-9.184,223.722,1999.666,2082
19.898,-9.184,223.7781,1999.655,2083
20.408,-9.184,223.7762,1999.669,2084
20.918,-9.184,223.8207,1999.655,2085
21.429,-9.184,223.9296,1999.679,2086
21.939,-9.184,223.941,1999.689,2087
22.449,-9.184,223.9609,1999.709,2088
22.959,-9.184,224.0426,1999.684,2089
22.959,-8.673,224.0796,1999.676,2090
22.449,-8.673,224.0428,1999.676,2091
21.939,-8.673,223.9859,1999.648,2092
21.429,-8.673,223.9366,1999.67,2093
20.918,-8.673,223.7133,1999.637,2094
20.408,-8.673,223.6887,1999.653,2095
19.898,-8.673,223.6892,1999.642,2096
19.388,-8.673,223.6022,1999.649,2097
18.878,-8.673,223.7277,1999.658,2098
18.367,-8.673,223.8769,1999.687,2099
17.857,-8.673,223.9251,1999.7,2100
17.347,-8.673,223.8786,1999.672,2101
16.837,-8.673,223.9799,1999.74,2102
16.327,-8.673,224.0017,1999.684,2103
15.816,-8.673,223.9474,1999.696,2104
15.306,-8.673,223.8873,1999.717,2105
14.796,-8.673,223.9313,1999.704,2106
14.286,-8.673,223.9912,1999.712,2107
13.776,-8.673,223.7407,1999.678,2108
13.265,-8.673,223.502,1999.606,2109
12.755,-8.673,223.5076,1999.649,2110
12.245,-8.673,223.4935,1999.651,2111
11.735,-8.673,223.3815,1999.623,2112
11.224,-8.673,223.3259,1999.621,2113
10.714,-8.673,223.1575,1999.591,2114
10.204,-8.673,223.1344,1999.594,2115
9.694,-8.673,223.1074,1999.588,2116
9.184,-8.673,223.0839,1999.598,2117
8.673,-8.673,223.0823,1999.589,2118
8.163,-8.673,223.1564,1999.612,2119
7.653,-8.673,223.2298,1999.641,2120
7.143,-8.673,223.2203,1999.618,2121
6.633,-8.673,223.3354,1999.635,2122
6.122,-8.673,223.5865,1999.694,2123
5.612,-8.673,223.5494,1999.663,2124
5.102,-8.673,223.4435,1999.681,2125
4.592,-8.673,223.4733,1999.665,2126
4.082,-8.673,223.5111,1999.673,2127
3.571,-8.673,223.439,1999.679,2128
3.061,-8.673,223.4245,1999.664,2129
2.551,-8.673,223.4713,1999.664,2130
2.041,-8.673,223.455,1999.69,2131
1.531,-8.673,223.4304,1999.657,2132
1.02,-8.673,223.5123,1999.667,2133
0.51,-8.673,223.7356,1999.749,2134
0,-8.673,223.8508,1999.758,2135
-0.51,-8.673,223.9053,1999.745,2136
-1.02,-8.673,223.8493,1999.742,2137
-1.531,-8.673,223.8689,1999.755,2138
-2.041,-8.673,223.988,1999.794,2139
-2.551,-8.673,224.0236,1999.798,2140
-3.061,-8.673,223.9681,1999.756,2141
-3.571,-8.673,224.0968,1999.811,2142
-4.082,-8.673,224.2015,1999.844,2143
-4.592,-8.673,224.1878,1999.823,2144
-5.102,-8.673,224.1928,1999.831,2145
-5.612,-8.673,224.1381,1999.802,2146
-6.122,-8.673,224.0426,1999.799,2147
-6.633,-8.673,223.9825,1999.778,2148
-7.143,-8.673,224.0793,1999.776,2149
-7.653,-8.673,224.1697,1999.803,2150
-8.163,-8.673,224.0573,1999.802,2151
-8.673,-8.673,224.0089,1999.793,2152
-9.184,-8.673,224.0385,1999.772,2153
-9.694,-8.673,224.0783,1999.788,2154
-10.204,-8.673,224.0151,1999.769,2155
-10.714,-8.673,223.9407,1999.771,2156
-11.224,-8.673,223.8216,1999.761,2157
-11.735,-8.673,223.7937,1999.773,2158
-12.245,-8.673,223.8943,1999.778,2159
-12.755,-8.673,223.8801,1999.761,2160
-13.265,-8.673,223.7354,1999.739,2161
-13.776,-8.673,223.6326,1999.725,2162
-14.286,-8.673,223.6751,1999.741,2163
-14.796,-8.673,223.7482,1999.77,2164
-15.306,-8.673,223.7443,1999.747,2165
-15.816,-8.673,223.7788,1999.78,2166
-16.327,-8.673,223.8786,1999.816,2167
-16.837,-8.673,224.0017,1999.828,2168
-17.347,-8.673,224.1629,1999.854,2169
-17.857,-8.673,224.223,1999.862,2170
-18.367,-8.673,224.3677,1999.881,2171
-18.878,-8.673,224.5093,1999.822,2172
-19.388,-8.673,224.766,1999.886,2173
-19.898,-8.673,224.8257,1999.884,2174
-20.408,-8.673,224.8784,1999.867,2175
-20.918,-8.673,224.9779,1999.912,2176
-21.429,-8.673,225.0166,1999.926,2177
-21.939,-8.673,224.9596,1999.897,2178
-22.449,-8.673,224.9814,1999.942,2179
-22.959,-8.673,225.0342,1999.925,2180
-23.469,-8.163,225.1548,1999.948,2181
-22.959,-8.163,225.099,1999.91,2182
-22.449,-8.163,225.0671,1999.939,2183
-21.939,-8.163,225.099,1999.917,2184
-21.429,-8.163,225.0416,1999.914,2185
-20.918,-8.163,225.0164,1999.906,2186
-20.408,-8.163,224.8562,1999.918,2187
-19.898,-8.163,224.7507,1999.877,2188
-19.388,-8.163,224.6677,1999.848,2189
-18.878,-8.163,224.4662,1999.854,2190
-18.367,-8.163,224.3171,1999.827,2191
-17.857,-8.163,224.24,1999.837,2192
-17.347,-8.163,224.0797,1999.803,2193
-16.837,-8.163,223.7738,1999.754,2194
-16.327,-8.163,223.7606,1999.728,2195
-15.816,-8.163,223.7405,1999.721,2196
-15.306,-8.163,223.6625,1999.725,2197
-14.796,-8.163,223.6349,1999.719,2198
-14.286,-8.163,223.6216,1999.727,2199
-13.776,-8.163,223.5965,1999.709,2200
-13.265,-8.163,223.5525,1999.691,2201
-12.755,-8.163,223.7752,1999.722,2202
-12.245,-8.163,223.8938,1999.752,2203
-11.735,-8.163,223.9222,1999.755,2204
-11.224,-8.163,223.9478,1999.777,2205
-10.714,-8.163,223.9506,1999.775,2206
-10.204,-8.163,223.9471,1999.76,2207
-9.694,-8.163,224.0418,1999.769,2208
-9.184,-8.163,224.2133,1999.815,2209
-8.673,-8.163,224.1412,1999.812,2210
-8.163,-8.163,224.0569,1999.77,2211
-7.653,-8.163,224.1605,1999.788,2212
-7.143,-8.163,224.1108,1999.811,2213
-6.633,-8.163,224.0794,1999.774,2214
-6.122,-8.163,224.15,1999.81,2215
-5.612,-8.163,224.3557,1999.802,2216
-5.102,-8.163,224.2539,1999.828,2217
-4.592,-8.163,224.2632,1999.792,2218
-4.082,-8.163,224.4147,1999.819,2219
-3.571,-8.163,224.2662,1999.832,2220
-3.061,-8.163,224.1615,1999.791,2221
-2.551,-8.163,224.2173,1999.791,2222
-2.041,-8.163,224.2604,1999.809,2223
-1.531,-8.163,224.1446,1999.778,2224
-1.02,-8.163,224.0633,1999.773,2225
-0.51,-8.163,223.9782,1999.769,2226
0,-8.163,223.9447,1999.768,2227
0.51,-8.163,223.9236,1999.775,2228
1.02,-8.163,223.6102,1999.702,2229
1.531,-8.163,223.4767,1999.69,2230
2.041,-8.163,223.4478,1999.663,2231
2.551,-8.163,223.5169,1999.678,2232
3.061,-8.163,223.5905,1999.713,2233
3.571,-8.163,223.5897,1999.701,2234
4.082,-8.163,223.5066,1999.709,2235
4.592,-8.163,223.4162,1999.654,2236
5.102,-8.163,223.3103,1999.631,2237
5.612,-8.163,223.4716,1999.648,2238
6.122,-8.163,223.5636,1999.684,2239
6.633,-8.163,223.2796,1999.623,2240
7.143,-8.163,223.0318,1999.594,2241
7.653,-8.163,223.052,1999.605,2242
8.163,-8.163,222.9947,1999.584,2243
8.673,-8.163,222.9605,1999.572,2244
9.184,-8.163,222.966,1999.557,2245
9.694,-8.163,222.846,1999.559,2246
10.204,-8.163,222.9148,1999.545,2247
10.714,-8.163,223.0529,1999.565,2248
11.224,-8.163,223.1934,1999.592,2249
11.735,-8.163,223.3262,1999.641,2250
12.245,-8.163,223.3775,1999.646,2251
12.755,-8.163,223.3811,1999.606,2252
13.265,-8.163,223.4749,1999.624,2253
13.776,-8.163,223.6737,1999.667,2254
14.286,-8.163,223.7955,1999.648,2255
14.796,-8.163,224.0331,1999.711,2256
15.306,-8.163,223.9864,1999.714,2257
15.816,-8.163,223.9517,1999.683,2258
16.327,-8.163,224.0177,1999.713,2259
16.837,-8.163,224.0031,1999.697,2260
17.347,-8.163,223.9238,1999.711,2261
17.857,-8.163,223.8743,1999.67,2262
18.367,-8.163,223.8056,1999.67,2263
18.878,-8.163,223.7175,1999.686,2264
19.388,-8.163,223.7083,1999.656,2265
19.898,-8.163,223.6376,1999.678,2266
20.408,-8.163,223.6209,1999.612,2267
20.918,-8.163,223.647,1999.64,2268
21.429,-8.163,223.8276,1999.656,2269
21.939,-8.163,223.9555,1999.645,2270
22.449,-8.163,224.0178,1999.645,2271
22.959,-8.163,224.003,1999.674,2272
23.469,-8.163,224.1102,1999.678,2273
23.469,-7.653,224.0202,1999.658,2274
22.959,-7.653,223.984,1999.626,2275
22.449,-7.653,223.9807,1999.633,2276
21.939,-7.653,223.9323,1999.65,2277
21.429,-7.653,223.9663,1999.668,2278
20.918,-7.653,223.7433,1999.605,2279
20.408,-7.653,223.6019,1999.621,2280
19.898,-7.653,223.6832,1999.638,2281
19.388,-7.653,223.8083,1999.642,2282
18.878,-7.653,223.8357,1999.665,2283
18.367,-7.653,223.8325,1999.676,2284
17.857,-7.653,223.8779,1999.683,2285
17.347,-7.653,223.9245,1999.683,2286
16.837,-7.653,223.9873,1999.676,2287
16.327,-7.653,223.9373,1999.658,2288
15.816,-7.653,223.932,1999.689,2289
15.306,-7.653,223.9834,1999.71,2290
14.796,-7.653,223.9903,1999.694,2291
14.286,-7.653,223.6233,1999.641,2292
13.776,-7.653,223.5219,1999.603,2293
13.265,-7.653,223.4128,1999.629,2294
12.755,-7.653,223.3006,1999.566,2295
12.245,-7.653,223.1939,1999.588,2296
11.735,-7.653,223.1572,1999.563,2297
11.224,-7.653,223.0416,1999.566,2298
10.714,-7.653,222.934,1999.527,2299
10.204,-7.653,222.7085,1999.505,2300
9.694,-7.653,222.6469,1999.504,2301
9.184,-7.653,222.7217,1999.538,2302
8.673,-7.653,222.8359,1999.538,2303
8.163,-7.653,222.8398,1999.547,2304
7.653,-7.653,222.8755,1999.546,2305
7.143,-7.653,222.9184,1999.552,2306
6.633,-7.653,223.1244,1999.631,2307
6.122,-7.653,223.2798,1999.606,2308
5.612,-7.653,223.2037,1999.59,2309
5.102,-7.653,223.2166,1999.61,2310
4.592,-7.653,223.2991,1999.631,2311
4.082,-7.653,223.4377,1999.651,2312
3.571,-7.653,223.5152,1999.643,2313
3.061,-7.653,223.5702,1999.668,2314
2.551,-7.653,223.5992,1999.681,2315
2.041,-7.653,223.57,1999.668,2316
1.531,-7.653,223.5564,1999.667,2317
1.02,-7.653,223.7573,1999.712,2318
0.51,-7.653,224.0415,1999.744,2319
0,-7.653,224.0364,1999.756,2320
-0.51,-7.653,224.0152,1999.767,2321
-1.02,-7.653,224.1422,1999.797,2322
-1.531,-7.653,224.232,1999.776,2323
-2.041,-7.653,224.3141,1999.806,2324
-2.551,-7.653,224.2525,1999.79,2325
-3.061,-7.653,224.2836,1999.801,2326
-3.571,-7.653,224.2653,1999.784,2327
-4.082,-7.653,224.3889,1999.822,2328
-4.592,-7.653,224.2428,1999.777,2329
-5.102,-7.653,224.2203,1999.809,2330
-5.612,-7.653,224.4617,1999.763,2331
-6.122,-7.653,224.2424,1999.792,2332
-6.633,-7.653,224.1891,1999.786,2333
-7.143,-7.653,224.1931,1999.81,2334
-7.653,-7.653,224.182,1999.796,2335
-8.163,-7.653,224.1221,1999.783,2336
-8.673,-7.653,224.2176,1999.789,2337
-9.184,-7.653,224.2138,1999.795,2338
-9.694,-7.653,224.0545,1999.757,2339
-10.204,-7.653,223.8968,1999.728,2340
-10.714,-7.653,223.8564,1999.742,2341
-11.224,-7.653,223.9372,1999.759,2342
-11.735,-7.653,223.9175,1999.751,2343
-12.245,-7.653,223.7764,1999.715,2344
-12.755,-7.653,223.6116,1999.682,2345
-13.265,-7.653,223.6601,1999.706,2346
-13.776,-7.653,223.5815,1999.711,2347
-14.286,-7.653,223.6325,1999.744,2348
-14.796,-7.653,223.5785,1999.7,2349
-15.306,-7.653,223.5131,1999.694,2350
-15.816,-7.653,223.5567,1999.692,2351
-16.327,-7.653,223.5866,1999.669,2352
-16.837,-7.653,223.7055,1999.74,2353
-17.347,-7.653,223.921,1999.781,2354
-17.857,-7.653,224.1331,1999.783,2355
-18.367,-7.653,224.2002,1999.818,2356
-18.878,-7.653,224.4314,1999.857,2357
-19.388,-7.653,224.6657,1999.855,2358
-19.898,-7.653,224.7522,1999.856,2359
-20.408,-7.653,224.9202,1999.891,2360
-20.918,-7.653,225.1354,1999.902,2361
-21.429,-7.653,225.2651,1999.935,2362
-21.939,-7.653,225.2601,1999.953,2363
-22.449,-7.653,225.2974,1999.939,2364
-22.959,-7.653,225.1725,1999.922,2365
-23.469,-7.653,225.109,1999.902,2366
-23.469,-7.143,225.1398,1999.916,2367
-22.959,-7.143,225.3286,1999.92,2368
-22.449,-7.143,225.3998,1999.955,2369
-21.939,-7.143,225.3797,1999.954,2370
-21.429,-7.143,225.2339,1999.943,2371
-20.918,-7.143,225.1261,1999.886,2372
-20.408,-7.143,225.0466,1999.873,2373
-19.898,-7.143,224.8333,1999.863,2374
-19.388,-7.143,224.6175,1999.837,2375
-18.878,-7.143,224.4159,1999.856,2376
-18.367,-7.143,224.1751,1999.803,2377
-17.857,-7.143,224.0305,1999.756,2378
-17.347,-7.143,223.8818,1999.775,2379
-16.837,-7.143,223.6757,1999.742,2380
-16.327,-7.143,223.5607,1999.72,2381
-15.816,-7.143,223.4805,1999.703,2382
-15.306,-7.143,223.3598,1999.661,2383
-14.796,-7.143,223.4785,1999.68,2384
-14.286,-7.143,223.5166,1999.687,2385
-13.776,-7.143,223.5945,1999.713,2386
-13.265,-7.143,223.6208,1999.698,2387
-12.755,-7.143,223.6091,1999.699,2388
-12.245,-7.143,223.6676,1999.696,2389
-11.735,-7.143,223.9011,1999.747,2390
-11.224,-7.143,223.9143,1999.747,2391
-10.714,-7.143,223.8365,1999.718,2392
-10.204,-7.143,223.8278,1999.698,2393
-9.694,-7.143,224.0314,1999.758,2394
-9.184,-7.143,224.1234,1999.741,2395
-8.673,-7.143,224.0345,1999.781,2396
-8.163,-7.143,224.111,1999.736,2397
-7.653,-7.143,224.233,1999.765,2398
-7.143,-7.143,224.2341,1999.767,2399
-6.633,-7.143,224.2366,1999.779,2400
-6.122,-7.143,224.4835,1999.817,2401
-5.612,-7.143,224.4659,1999.794,2402
-5.102,-7.143,224.1266,1999.803,2403
-4.592,-7.143,224.1854,1999.773,2404
-4.082,-7.143,224.2432,1999.797,2405
-3.571,-7.143,224.3148,1999.774,2406
-3.061,-7.143,224.3303,1999.792,2407
-2.551,-7.143,224.3142,1999.841,2408
-2.041,-7.143,224.1538,1999.776,2409
-1.531,-7.143,224.2009,1999.78,2410
-1.02,-7.143,224.2376,1999.773,2411
-0.51,-7.143,224.1548,1999.776,2412
0,-7.143,224.002,1999.708,2413
0.51,-7.143,224.0745,1999.743,2414
1.02,-7.143,223.8964,1999.722,2415
1.531,-7.143,223.6989,1999.672,2416
2.041,-7.143,223.6799,1999.673,2417
2.551,-7.143,223.5634,1999.658,2418
3.061,-7.143,223.5789,1999.645,2419
3.571,-7.143,223.5828,1999.637,2420
4.082,-7.143,223.4689,1999.638,2421
4.592,-7.143,223.3437,1999.631,2422
5.102,-7.143,223.3,1999.617,2423
5.612,-7.143,223.1892,1999.612,2424
6.122,-7.143,223.1133,1999.583,2425
6.633,-7.143,223.0279,1999.576,2426
7.143,-7.143,222.9364,1999.564,2427
7.653,-7.143,222.6706,1999.529,2428
8.163,-7.143,222.6994,1999.539,2429
8.673,-7.143,222.5997,1999.498,2430
9.184,-7.143,222.5755,1999.504,2431
9.694,-7.143,222.5616,1999.486,2432
10.204,-7.143,222.6004,1999.488,2433
10.714,-7.143,222.763,1999.523,2434
11.224,-7.143,222.8378,1999.518,2435
11.735,-7.143,222.8696,1999.524,2436
12.245,-7.143,222.9173,1999.531,2437
12.755,-7.143,223.0662,1999.569,2438
13.265,-7.143,223.1811,1999.547,2439
13.776,-7.143,223.3081,1999.601,2440
14.286,-7.143,223.4764,1999.596,2441
14.796,-7.143,223.6646,1999.59,2442
15.306,-7.143,223.9521,1999.693,2443
15.816,-7.143,223.8947,1999.664,2444
16.327,-7.143,223.8885,1999.689,2445
16.837,-7.143,223.9415,1999.657,2446
17.347,-7.143,223.8452,1999.657,2447
17.857,-7.143,223.8157,1999.643,2448
18.367,-7.143,223.7251,1999.626,2449
18.878,-7.143,223.8348,1999.658,2450
19.388,-7.143,223.8513,1999.63,2451
19.898,-7.143,223.852,1999.625,2452
20.408,-7.143,223.7279,1999.606,2453
20.918,-7.143,223.8243,1999.613,2454
21.429,-7.143,223.8793,1999.629,2455
21.939,-7.143,223.8336,1999.636,2456
22.449,-7.143,223.8845,1999.63,2457
22.959,-7.143,223.9273,1999.624,2458
23.469,-7.143,224.0539,1999.627,2459
23.98,-6.633,224.0975,1999.626,2460
23.469,-6.633,224.0144,1999.6,2461
22.959,-6.633,223.9187,1999.622,2462
22.449,-6.633,223.9611,1999.615,2463
21.939,-6.633,223.8199,1999.602,2464
21.429,-6.633,223.7649,1999.576,2465
20.918,-6.633,223.7538,1999.597,2466
20.408,-6.633,223.7668,1999.601,2467
19.898,-6.633,223.9303,1999.653,2468
19.388,-6.633,223.8981,1999.619,2469
18.878,-6.633,223.8727,1999.637,2470
18.367,-6.633,223.7654,1999.605,2471
17.857,-6.633,223.7603,1999.61,2472
17.347,-6.633,223.8856,1999.637,2473
16.837,-6.633,223.8729,1999.632,2474
16.327,-6.633,223.8398,1999.647,2475
15.816,-6.633,223.8846,1999.641,2476
15.306,-6.633,223.6615,1999.593,2477
14.796,-6.633,223.4971,1999.583,2478
14.286,-6.633,223.4073,1999.569,2479
13.776,-6.633,223.3077,1999.584,2480
13.265,-6.633,222.9383,1999.476,2481
12.755,-6.633,222.8808,1999.512,2482
12.245,-6.633,222.7597,1999.477,2483
11.735,-6.633,222.5449,1999.43,2484
11.224,-6.633,222.4869,1999.439,2485
10.714,-6.633,222.5692,1999.501,2486
10.204,-6.633,222.5226,1999.47,2487
9.694,-6.633,222.4648,1999.441,2488
9.184,-6.633,222.4171,1999.437,2489
8.673,-6.633,222.4203,1999.463,2490
8.163,-6.633,222.5463,1999.48,2491
7.653,-6.633,222.6388,1999.478,2492
7.143,-6.633,222.7993,1999.518,2493
6.633,-6.633,222.9911,1999.528,2494
6.122,-6.633,223.0835,1999.532,2495
5.612,-6.633,223.2237,1999.576,2496
5.102,-6.633,223.1853,1999.558,2497
4.592,-6.633,223.3697,1999.627,2498
4.082,-6.633,223.4901,1999.627,2499
3.571,-6.633,223.5731,1999.641,2500
3.061,-6.633,223.6274,1999.645,2501
2.551,-6.633,223.6262,1999.657,2502
2.041,-6.633,223.682,1999.661,2503
1.531,-6.633,223.7361,1999.671,2504
1.02,-6.633,223.8888,1999.714,2505
0.51,-6.633,224.0149,1999.725,2506
0,-6.633,224.0318,1999.737,2507
-0.51,-6.633,224.1345,1999.736,2508
-1.02,-6.633,224.3098,1999.777,2509
-1.531,-6.633,224.212,1999.754,2510
-2.041,-6.633,224.1689,1999.767,2511
-2.551,-6.633,224.1938,1999.769,2512
-3.061,-6.633,224.3415,1999.773,2513
-3.571,-6.633,224.401,1999.798,2514
-4.082,-6.633,224.3441,1999.77,2515
-4.592,-6.633,224.2282,1999.769,2516
-5.102,-6.633,224.1715,1999.76,2517
-5.612,-6.633,224.3993,1999.8,2518
-6.122,-6.633,224.4891,1999.775,2519
-6.633,-6.633,224.2448,1999.733,2520
-7.143,-6.633,224.0747,1999.744,2521
-7.653,-6.633,224.1469,1999.794,2522
-8.163,-6.633,224.0298,1999.745,2523
-8.673,-6.633,223.8773,1999.716,2524
-9.184,-6.633,223.9626,1999.74,2525
-9.694,-6.633,223.9157,1999.722,2526
-10.204,-6.633,223.8452,1999.698,2527
-10.714,-6.633,223.9412,1999.729,2528
-11.224,-6.633,223.9358,1999.718,2529
-11.735,-6.633,223.8313,1999.704,2530
-12.245,-6.633,223.7277,1999.672,2531
-12.755,-6.633,223.6053,1999.676,2532
-13.265,-6.633,223.5139,1999.661,2533
-13.776,-6.633,223.4427,1999.651,2534
-14.286,-6.633,223.4469,1999.658,2535
-14.796,-6.633,223.3572,1999.635,2536
-15.306,-6.633,223.3921,1999.649,2537
-15.816,-6.633,223.5323,1999.685,2538
-16.327,-6.633,223.6194,1999.69,2539
-16.837,-6.633,223.7645,1999.729,2540
-17.347,-6.633,223.8714,1999.733,2541
-17.857,-6.633,224.0131,1999.746,2542
-18.367,-6.633,224.1321,1999.789,2543
-18.878,-6.633,224.3046,1999.795,2544
-19.388,-6.633,224.5798,1999.827,2545
-19.898,-6.633,224.8349,1999.853,2546
-20.408,-6.633,224.9462,1999.886,2547
-20.918,-6.633,225.0757,1999.855,2548
-21.429,-6.633,225.2624,1999.92,2549
-21.939,-6.633,225.3628,1999.91,2550
-22.449,-6.633,225.3647,1999.898,2551
